CUSTOMER_ID,AVERAGE_SPENDING
71544,31.15
26108,36.75
13328,43.00
49729,33.58
174529,44.00
74307,41.46
43336,39.71
105835,38.15
37348,34.52
74036,38.44
9554,41.38
146744,38.56
39767,36.65
161657,35.37
134705,43.14
112594,38.30
28078,38.52
17061,40.63
39263,41.47
117866,39.58
116670,31.29
49631,27.68
83857,32.87
132518,43.27
50389,35.02
28815,46.37
39475,43.76
86309,41.54
187213,42.24
103142,39.08
114363,39.52
70644,41.89
28165,37.93
156643,40.14
137081,42.51
171884,44.42
155332,39.67
78496,41.71
128703,40.33
1811,31.44
157432,32.97
179360,39.62
71591,40.37
198245,40.62
180728,37.33
14436,45.32
72979,43.42
126192,37.40
97502,44.45
114618,33.22
175043,35.77
197855,35.33
110369,35.47
30978,36.41
100208,43.58
94398,38.10
183346,38.68
121601,35.32
106459,43.49
155178,39.63
82116,45.66
140548,44.77
148280,32.90
58332,34.62
46356,39.05
137649,35.13
93968,46.07
81229,39.02
158719,40.50
186450,33.77
86174,36.09
176725,40.72
119984,35.45
93898,43.32
61152,30.61
96070,29.31
112499,40.56
25697,36.82
127553,41.30
112578,36.29
156963,39.79
137225,31.30
132522,32.19
127073,29.35
131278,37.24
23168,36.59
169902,33.97
199728,32.58
152235,37.89
196938,39.36
78051,34.96
191528,34.63
72740,41.35
196083,29.79
153288,34.17
77542,40.88
80534,42.72
179687,43.86
157360,38.50
112770,39.18
132018,38.56
123765,44.55
119869,35.60
92434,36.07
46659,42.09
62601,42.47
158638,50.09
182629,44.04
145881,38.01
23970,40.32
171137,38.37
34473,38.61
93848,37.33
155737,40.44
37005,48.82
122720,41.22
57451,45.40
78389,34.95
83756,41.28
122636,31.73
156950,37.77
53601,36.53
114753,38.63
11980,36.32
25892,46.85
94127,36.83
198402,41.70
164498,34.43
195442,41.46
149446,45.77
177880,40.08
106048,40.60
35562,35.48
130107,43.06
186921,41.33
103090,43.04
144416,40.65
48917,38.23
183937,37.51
199884,37.04
168023,43.87
100119,40.70
109563,31.27
88375,40.49
169244,33.35
180083,37.54
126996,36.75
87635,41.35
190386,42.69
147280,34.52
70349,34.35
100002,39.10
134305,42.14
59095,43.87
192680,33.65
117748,41.43
181942,30.50
67050,32.10
23165,35.36
196202,41.34
140531,39.06
72690,42.61
82273,38.50
119106,45.16
48099,34.63
157025,36.86
142165,38.88
152994,37.51
103143,42.62
91262,42.01
161612,41.84
139390,40.04
111808,39.85
90669,36.24
87337,41.79
50483,36.29
157420,37.86
180867,40.12
137735,38.22
154800,36.56
42214,41.97
191117,32.83
62265,41.82
145524,37.41
193038,37.84
112003,36.40
25894,40.25
48722,33.92
199643,41.10
146719,33.92
141110,41.13
140616,40.22
68238,34.08
28376,37.96
120123,42.11
197512,42.19
185209,38.79
12256,37.39
87970,35.77
125620,31.94
26383,38.84
63137,36.49
61394,37.12
135514,45.72
193891,40.66
83852,35.80
71964,34.47
195106,40.38
129316,37.72
73480,35.15
156547,40.16
120810,34.55
90468,44.65
99254,35.06
158341,40.42
99379,47.16
171555,43.17
1356,41.82
109380,33.77
126686,44.68
49540,42.13
120721,40.35
76659,39.87
173908,36.53
77752,34.81
104014,36.54
14727,38.06
52784,36.87
23318,35.64
101414,41.93
75387,40.95
62051,39.27
166505,37.39
97053,42.33
121019,30.49
131695,33.50
69152,41.25
12999,32.53
94235,43.88
194315,38.04
42532,37.30
164965,41.25
199546,36.21
110354,38.57
194316,34.77
109748,35.96
134370,44.27
35841,37.33
78894,42.61
118375,41.18
154315,35.31
175905,41.41
116619,38.39
109693,38.96
111043,42.92
59141,38.29
129956,38.46
80185,36.18
162930,42.15
84019,41.62
107522,38.96
137959,34.50
176663,42.83
52512,37.39
53610,38.45
133965,37.70
175575,36.09
199959,39.38
13874,33.02
93259,32.63
28494,45.17
44716,36.83
171141,41.99
157869,37.27
128029,38.98
193142,37.39
159391,38.48
38183,36.88
17708,32.81
47796,38.13
157250,33.06
102689,30.74
189312,35.17
90685,43.87
106563,39.11
175066,40.15
90821,35.56
98946,34.99
131242,40.75
133277,34.65
99508,38.41
87939,35.24
89024,39.54
24789,27.55
82925,38.69
42098,37.06
93512,35.33
103948,40.57
90234,31.14
139225,40.18
197298,42.94
46254,39.09
69086,39.79
86796,42.33
125914,41.78
132212,39.31
38922,32.59
137622,40.10
41590,34.51
159504,35.49
111049,36.03
192816,32.18
34552,35.50
130245,42.22
114285,37.64
82278,34.49
82501,41.99
168854,37.79
50220,44.78
21035,39.48
148036,38.28
64682,45.84
102338,34.15
136573,52.64
33526,32.49
35644,35.21
105582,42.75
26833,37.81
128173,42.14
90073,46.43
90398,34.39
187808,40.19
105112,43.54
121324,39.77
169524,41.50
111915,43.77
59646,43.45
179843,40.02
143821,37.31
111470,41.46
151479,38.71
177188,40.20
176259,37.60
61986,32.10
65045,36.98
144950,44.06
9033,38.66
99921,43.75
169187,37.32
165488,43.70
105202,48.02
169079,39.99
150212,38.38
94297,34.74
144923,43.13
122427,35.70
57663,45.62
64931,38.32
173942,36.83
112018,33.98
186509,33.28
111767,34.16
191576,31.41
68836,36.64
165688,34.12
29028,40.29
27524,35.64
87929,43.92
187488,29.88
151988,50.14
39641,36.23
154864,39.56
176494,42.39
148884,33.34
119614,42.02
179807,33.22
38285,34.61
17440,42.29
155904,37.80
59081,42.96
105061,38.11
14330,36.20
38443,43.94
161912,44.54
96094,42.10
59282,36.77
159773,29.66
128725,39.98
130510,40.20
93169,31.46
110338,35.84
47541,42.02
153923,39.59
32898,37.09
135465,43.54
150381,37.03
32738,38.79
121896,43.92
157202,38.52
84851,38.99
158455,37.42
185901,43.28
127854,43.15
149380,33.04
180429,44.44
188894,31.95
71050,37.79
164845,53.33
199228,34.34
157270,31.93
52857,38.34
84100,39.17
199673,36.80
183915,32.42
25455,38.56
39120,36.32
162415,36.47
154822,34.07
104770,26.74
185120,29.32
179431,32.30
75231,36.86
112015,32.79
119329,37.86
180267,44.70
155801,39.41
136529,36.93
110985,40.21
101694,35.67
45347,40.18
83456,35.15
121962,37.61
37669,41.81
85378,31.51
57531,44.78
85973,40.69
95233,34.83
62034,40.03
83171,32.43
180998,37.32
47642,33.95
17624,34.35
130667,40.79
123216,42.65
119926,38.09
172002,39.58
120759,43.72
120301,40.16
130059,35.99
119752,39.09
81051,42.22
24821,41.98
80984,35.58
97744,42.93
98693,35.01
84253,34.00
157358,38.09
49737,45.05
61442,37.85
173031,38.56
143423,33.42
193667,40.24
156584,36.86
25575,35.68
107634,41.39
89428,36.11
68852,33.74
191037,40.37
116742,45.15
173998,37.15
49123,38.63
78808,41.06
68813,40.54
77863,38.08
166350,35.39
105662,39.92
138154,34.79
144237,29.07
170314,38.24
73533,37.97
78688,46.36
2698,43.96
107941,37.01
168879,39.95
160697,37.88
36213,38.45
90308,45.01
179239,42.66
33472,42.46
91044,37.98
136279,36.94
42,45.44
66140,39.47
124065,36.68
178439,37.04
160156,46.17
41572,35.44
115924,34.26
174180,48.32
102676,39.12
122312,38.37
75155,37.48
419,36.79
173444,43.36
42134,35.93
61575,40.04
73286,37.14
59324,36.04
179989,42.23
159522,37.94
80536,34.90
65795,44.68
192622,43.08
66888,42.01
106650,36.98
199418,46.34
167952,35.58
79015,38.89
129763,41.09
31657,41.88
140286,36.33
152553,40.17
20023,41.01
51986,39.67
43803,36.71
22032,40.03
33512,39.87
121751,38.03
194352,38.92
160217,41.42
136446,38.50
145747,38.09
161287,41.81
143623,39.19
87947,30.16
128822,42.53
123886,38.92
29770,39.88
14035,33.89
8440,40.75
169160,33.90
162522,40.14
99954,37.11
121532,35.28
119822,36.77
42829,40.55
109940,39.98
95326,41.98
197936,39.60
145458,39.93
156042,36.76
89202,39.93
78685,42.03
150271,37.07
144505,34.08
116731,39.12
19163,39.25
46559,38.48
177488,32.89
122537,45.62
135158,32.99
50291,34.28
102205,35.75
73339,39.32
92899,34.59
76068,41.59
130081,45.07
117255,35.71
63800,35.99
178590,44.82
4951,38.94
118878,35.48
118933,37.97
180722,40.19
114543,44.46
129325,39.90
144158,41.19
139786,31.29
170079,40.44
167638,30.53
145042,41.99
197005,40.24
128240,37.73
175306,35.70
137053,45.65
106589,37.92
45040,38.74
46862,40.02
191056,43.55
191106,37.78
816,36.29
43008,40.96
146540,37.32
86159,34.85
141127,41.03
180964,33.31
177472,36.88
148538,44.58
158112,40.41
198162,38.98
118002,32.41
171712,41.30
155598,28.69
163775,41.03
110581,40.76
146510,34.72
146072,41.16
190257,42.69
138511,35.81
158659,37.32
58153,41.90
166089,29.09
47578,40.29
130481,36.38
22275,39.78
166357,40.12
151862,38.19
137643,32.95
172232,38.48
73714,45.44
178314,43.33
97237,30.09
80816,38.44
157780,47.24
112349,36.91
179014,32.54
155685,38.63
14072,42.22
79623,43.82
66139,39.25
23124,40.06
28963,40.99
85316,36.47
174419,37.04
191239,42.43
126844,39.81
35704,41.03
134519,39.15
36753,39.37
87226,34.99
148165,36.80
197638,33.84
79758,35.28
126277,38.09
27583,31.86
125067,41.09
120098,32.43
161046,32.77
85930,39.21
134460,39.03
130746,38.51
180337,37.64
101046,46.17
162823,31.20
42591,38.05
55568,35.31
196816,33.39
151151,29.17
143420,40.10
182821,34.22
119607,37.72
133741,37.73
74603,34.70
103888,35.90
179242,36.17
124304,34.55
81464,29.17
108102,42.33
124568,40.70
98754,41.51
17695,32.72
152286,36.55
109037,37.89
29896,37.25
150554,40.64
159528,32.47
37509,32.62
188655,32.40
171046,39.13
31595,40.56
120442,38.47
16019,37.13
117521,40.88
68543,36.62
57826,42.22
76012,35.60
103102,39.91
72112,43.76
189101,35.37
53485,44.86
59396,34.69
175981,36.97
98925,38.07
111870,41.49
92905,38.71
153291,29.49
125705,40.48
144563,37.77
129406,39.10
97150,33.94
187104,34.78
145231,33.19
53432,39.11
134817,44.99
71021,37.29
85683,43.70
122611,39.14
93583,33.52
66035,31.78
18551,38.00
177287,36.45
189160,37.52
87475,32.58
51123,36.15
193634,42.33
155974,39.51
107292,41.13
48783,32.76
103096,34.21
14962,34.21
196936,39.32
91428,35.85
183075,33.56
197100,40.15
118018,35.18
185033,42.53
128275,35.22
26719,38.17
20810,41.82
90799,34.63
110154,35.77
1756,37.67
145649,34.46
16935,37.12
70432,38.20
151852,37.66
194230,36.37
77737,44.57
121366,37.15
124382,34.40
16014,32.02
155476,37.43
173840,35.12
153350,39.73
195533,38.27
98662,40.13
36808,39.56
180567,32.29
83566,35.47
160062,42.25
15028,38.40
139915,37.71
97848,33.48
139603,39.98
138169,37.59
180659,42.76
192723,39.53
170877,36.83
141528,38.73
121346,38.01
188473,44.50
160935,36.17
52264,29.65
77520,40.00
149465,43.03
41424,39.80
56758,36.89
81407,40.24
33718,36.62
97245,41.12
184378,30.88
24884,40.65
85976,37.81
90109,36.91
55819,40.80
95405,39.32
117949,38.83
75853,39.49
127754,36.95
55109,38.99
58570,36.67
27675,36.18
47420,39.46
164373,36.67
190830,39.10
141622,43.70
113202,36.27
187938,37.56
186830,29.16
74163,39.85
125692,39.01
197108,37.74
102429,43.48
152835,38.80
111042,39.72
116907,41.21
113375,39.50
171524,38.64
85586,43.25
113229,35.80
111056,39.82
168681,47.04
49974,36.06
184481,42.02
166097,29.51
160592,35.95
179879,42.69
80064,40.27
113012,40.48
101468,33.60
126985,49.11
2981,37.84
131878,41.19
181780,35.61
69953,42.20
173222,43.52
56740,37.30
159303,37.41
18019,33.98
50396,34.41
48052,41.19
107893,29.79
30703,41.79
115145,33.77
98864,40.24
138314,36.13
65231,42.90
112134,37.63
83412,37.62
102627,31.28
93070,41.44
59354,36.41
48039,38.26
96593,43.97
78068,34.23
47688,37.10
190106,41.56
103990,36.20
154192,40.56
9891,40.16
182626,43.90
27226,36.60
21902,37.42
57050,38.82
82908,33.20
61192,39.55
87624,37.08
108325,38.79
81305,40.48
193164,45.23
113720,37.24
11863,37.91
174247,37.43
28395,37.36
108308,30.86
145663,42.21
59131,39.93
41119,42.48
50236,39.57
86402,30.64
90686,36.81
93844,33.34
83169,44.03
80016,42.94
103427,39.97
135701,33.99
100515,36.39
28975,38.51
29824,37.92
83431,42.34
133456,33.28
107892,35.09
88548,36.10
9976,37.82
115636,33.44
109306,42.35
148034,34.45
119475,35.29
129446,40.32
106594,33.33
66057,38.18
117569,42.09
47943,36.03
78206,37.15
183865,37.90
177619,36.81
4639,40.79
90105,43.13
136123,35.44
69680,39.91
97601,38.28
102911,36.26
54474,35.36
126626,44.19
46935,34.19
123152,34.83
57094,38.22
71101,41.28
111548,37.43
8270,43.91
58274,44.79
28113,29.67
71038,41.82
126657,43.78
199960,38.17
192571,40.78
35161,43.47
163398,52.52
73570,29.40
61384,42.98
61825,35.66
186820,36.17
150444,34.91
140180,36.82
199512,36.44
167594,38.68
28279,35.32
39321,35.64
113209,37.54
113381,32.95
84448,33.63
127388,36.22
154455,39.83
99047,34.67
141614,37.90
109103,38.21
67996,34.40
91176,41.46
163872,38.21
162531,41.06
136913,31.82
192018,39.88
162697,40.11
141915,39.15
152384,34.16
163998,34.97
20604,40.62
30566,33.41
89271,30.76
191824,36.80
95769,46.15
100895,35.01
190238,34.69
137230,45.72
108350,36.57
178594,44.04
57574,40.59
152242,31.31
138997,40.42
100573,38.15
122565,40.26
167366,33.63
136367,39.59
192199,38.59
43960,32.74
71154,36.33
197285,36.16
117269,35.82
105615,36.70
84180,43.00
114305,38.36
192449,31.29
44197,40.99
167500,42.30
36540,42.39
167762,33.62
124565,40.75
183843,38.43
37176,38.77
134184,47.44
27534,35.86
162838,35.49
32529,45.68
64979,34.15
164395,37.08
149202,34.88
99234,39.80
162939,35.44
114949,34.62
199496,34.03
103320,35.95
139655,32.19
91186,43.26
138407,33.96
47333,39.00
150931,38.43
158149,29.66
173352,45.09
183640,41.16
163396,43.68
40331,35.65
63232,41.69
32666,31.84
141516,35.24
47175,35.53
70689,40.68
51145,35.52
57493,41.31
173386,38.14
39247,39.31
127728,46.78
74963,38.55
119924,29.98
99529,44.06
192269,43.48
86399,38.95
96852,36.78
195863,37.61
108938,38.49
57655,41.80
112557,38.41
54279,31.70
61728,38.37
107084,31.42
188207,39.32
97617,41.67
4746,42.24
191537,39.88
50569,34.04
33082,34.53
148152,40.69
135189,39.81
77407,31.28
135194,40.85
102930,38.48
40591,37.71
157300,33.23
99274,37.55
144265,34.07
166887,41.20
183130,45.20
23641,39.65
105737,39.77
96620,34.14
144855,36.78
122718,43.53
137766,37.99
106437,28.83
15567,39.96
188131,31.86
187686,40.87
174119,42.46
142269,48.28
19043,34.12
89808,35.03
187777,37.54
130623,40.01
151333,30.96
150985,39.29
195337,41.13
120306,34.96
126524,48.93
189032,44.45
123953,41.92
126860,34.14
197735,44.11
195941,39.06
186043,34.18
56291,33.00
194583,29.90
58946,33.01
25338,41.09
159680,32.20
134880,38.33
153162,44.80
110243,37.80
85504,39.20
72652,41.67
61615,44.60
31460,36.38
15946,38.99
192342,45.00
79497,31.10
47309,39.92
67335,42.87
190633,37.02
136122,43.48
77678,36.68
152671,35.29
63229,42.05
145016,34.13
198054,37.52
165588,40.50
169669,34.54
197407,37.46
119166,32.85
54984,49.15
110412,38.83
99315,44.37
28853,43.70
187436,39.20
149997,37.08
160686,36.37
50320,33.81
29445,41.45
51852,41.51
100132,42.37
57321,35.01
164910,45.33
74898,39.01
171707,43.79
166788,33.15
143477,41.23
184842,30.64
157954,34.17
110853,39.68
141361,40.38
178781,39.77
37951,46.15
50139,43.85
31477,36.39
79514,41.30
17494,36.52
165943,43.34
24557,37.09
154542,40.09
197518,36.47
190027,38.48
37972,36.07
154950,43.96
167913,37.96
21149,40.55
61278,48.44
84396,42.83
150587,43.84
27007,41.17
172849,45.94
153845,45.60
173207,36.48
102769,38.53
40868,38.22
108786,35.17
109783,39.95
170779,41.82
80812,45.74
195609,35.95
53308,43.54
127191,39.54
126667,42.65
90977,36.11
160964,36.57
17670,41.17
72558,39.00
50362,38.49
22568,37.99
164986,35.51
84784,40.08
77013,51.64
92872,33.57
77155,44.84
63859,38.83
151617,37.63
172454,47.53
159975,37.05
90350,33.84
49627,40.04
117357,41.07
88810,34.94
142957,32.17
167656,39.98
121774,30.19
169897,37.25
8050,40.45
103998,41.94
115379,39.91
72551,36.59
74144,38.18
79814,41.00
139286,39.23
108707,35.28
191821,35.11
148053,34.60
97937,40.71
120736,33.48
199296,35.39
106047,35.89
122487,34.00
124927,41.16
131761,38.34
107556,35.63
67274,32.48
44833,39.12
195836,45.80
174298,40.68
82286,36.01
164258,36.68
43687,37.68
55681,29.70
194920,39.65
181621,40.08
116968,39.89
188021,39.39
181968,29.78
42030,41.69
92602,42.43
164778,42.24
114470,37.19
65662,38.37
124521,30.65
69873,35.86
195969,38.56
62101,34.68
164337,39.00
194190,36.03
112058,38.51
117248,37.09
139074,35.81
166360,43.28
137060,37.37
24347,36.69
85805,37.06
139460,40.44
63459,42.59
195176,44.79
170347,33.71
84953,42.75
196399,39.88
99910,40.98
114976,38.23
102204,39.56
140354,36.71
135522,39.30
192166,28.85
183387,39.55
84492,39.37
152382,38.70
105624,37.91
11517,36.39
110980,44.24
153268,41.49
160406,39.17
12742,41.53
183870,37.29
23200,44.59
34742,41.70
138849,38.67
49336,38.58
182445,38.85
103622,38.43
173693,38.26
66839,42.17
27729,37.04
166650,33.33
94623,39.13
113976,37.41
127994,37.33
22538,38.87
189211,41.50
176705,37.67
104234,42.84
119980,40.11
59242,32.18
121263,41.36
100948,42.58
159875,39.10
188203,40.52
171948,42.66
191263,40.37
173279,39.09
135133,40.31
117581,41.43
168982,38.26
17967,45.65
179622,39.88
98545,39.23
86085,37.98
44485,34.47
100761,33.99
141272,35.34
192978,38.67
114367,40.42
18113,46.16
81661,38.43
158620,39.02
144462,34.03
185369,45.83
162755,39.65
176913,35.67
173736,38.14
78054,37.03
144121,46.32
23864,41.91
89137,38.93
31352,36.27
50616,35.54
168864,40.29
199565,42.00
81595,43.34
176250,36.18
137412,37.68
112156,34.01
90402,36.49
92002,35.37
187578,43.49
20142,30.93
51332,43.56
120396,34.42
76228,34.31
128123,44.01
74016,35.45
191335,31.93
146589,36.77
41275,33.54
155953,44.58
190571,32.78
147069,48.00
80258,27.49
138319,34.68
100026,43.17
114366,41.51
166359,35.21
21973,31.54
185204,44.14
158061,43.80
42494,39.69
140733,33.48
92435,34.13
131705,32.62
37480,38.42
157458,39.51
140929,36.51
90742,44.82
126194,35.57
171770,39.46
64825,39.35
130584,40.07
152077,42.00
22077,39.26
120419,40.85
185196,38.26
11244,39.04
70826,41.57
165222,36.67
62459,38.08
39713,35.43
111118,35.49
112007,45.33
195579,25.18
102482,43.63
178549,41.09
40047,43.75
99999,39.63
145989,38.06
197120,35.33
18456,35.63
74610,41.10
153000,37.37
158792,39.06
74140,37.82
183773,35.26
100759,37.51
185266,40.99
68552,40.16
147617,42.96
35986,35.93
64008,37.13
115527,47.13
153546,42.65
133339,41.69
113489,44.48
67994,31.08
122351,37.48
58420,38.01
60093,39.40
195518,40.19
92620,39.63
58322,35.22
106838,41.85
73770,32.45
168453,44.46
114199,48.73
193588,27.54
416,36.64
192863,38.25
178767,37.38
65451,41.33
65578,36.93
49064,39.44
74376,37.70
30527,43.08
99842,47.64
162789,40.47
51795,48.61
104493,45.48
142268,42.30
117835,36.38
161723,37.75
127412,43.29
77714,42.57
137420,31.99
183445,34.95
48738,39.07
61690,36.40
32262,34.11
28337,42.07
92759,35.93
83385,36.26
107875,51.39
104683,38.05
147528,36.74
92358,34.26
171432,37.39
143527,32.49
161952,38.66
163476,41.06
123820,40.17
33996,37.07
183066,40.83
149243,37.88
43794,38.00
20140,33.05
77257,40.04
92411,42.99
49386,38.73
193005,38.36
164218,34.84
110451,37.51
186946,37.58
32886,42.34
86235,40.39
113937,44.10
188608,38.25
191507,41.35
130726,40.07
171888,34.76
36098,43.81
77956,34.48
41536,37.58
83696,32.98
174435,34.39
96336,41.08
85013,40.87
70363,48.51
101852,38.18
48003,37.51
116223,31.54
147948,38.73
143450,34.24
127094,35.22
164333,39.87
91664,33.42
76383,45.48
195059,41.46
141921,34.22
190014,39.37
90081,42.36
121062,38.63
117416,47.89
41799,39.07
85093,36.75
33569,34.09
113223,37.66
90290,40.94
84956,41.48
46373,36.20
110872,50.84
69534,36.52
125126,35.90
96368,35.27
68281,40.41
123650,44.00
56387,41.53
172273,39.96
41344,42.41
113014,44.68
148100,44.60
70428,40.57
96321,40.79
143621,41.75
177169,42.20
184524,39.13
177677,37.69
125159,28.94
123558,35.38
65933,38.08
98485,32.57
88844,32.48
183970,41.86
114292,34.81
49758,36.36
125493,34.50
71600,40.59
184714,35.52
13459,32.26
76101,37.78
105237,38.84
177340,34.88
58889,37.87
88389,41.91
117058,37.68
59737,42.07
135103,36.74
139470,35.91
58123,30.86
149179,31.32
24655,33.05
140540,41.44
46819,35.00
115873,42.56
126207,34.56
123439,39.77
100801,44.79
104175,30.42
82706,36.18
76537,41.30
98357,35.30
196463,37.37
172221,34.84
46488,34.11
74129,38.28
84098,34.02
178664,39.94
174834,33.81
131650,37.35
143962,28.76
110643,37.62
115567,33.76
55093,38.11
184637,30.20
130067,34.74
74097,35.14
176440,35.17
65796,34.56
74844,40.20
109853,43.60
130698,42.53
60279,41.64
121768,36.87
191787,45.65
152305,36.18
60024,40.55
97986,38.22
180581,42.19
149306,32.18
198043,39.00
177732,37.08
187449,39.20
126141,41.00
73988,40.16
83859,39.34
86039,47.65
85924,39.03
79391,36.28
191193,30.07
59663,39.53
136905,30.26
134731,31.41
164418,33.10
107317,40.34
106928,42.36
103494,36.95
140103,38.02
25236,35.98
49864,40.22
10317,42.33
132425,42.99
102488,39.12
157027,38.65
64422,40.73
150201,41.92
91917,33.81
15548,42.37
199130,38.64
115073,34.92
143838,35.45
117088,34.26
125184,37.84
195044,34.63
145275,34.57
101585,39.56
183086,38.20
78777,36.30
93487,41.80
67016,38.17
199795,40.48
21937,43.41
165576,41.03
158962,39.53
46436,43.71
106540,42.10
124004,33.60
94619,40.45
66620,36.68
68680,31.65
193942,44.61
167742,32.73
65803,45.73
66402,37.37
